sample_id,task,seed,sample_best,native_score,B1,B1_prediction_hash,B2,B2_prediction_hash
ruler_fwe_16k:0108,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,c6f3ec0869dbe82e26ebc4840e56c073e347755ea8531e13f3f11062698e9555,0.6666666666666666,c6f3ec0869dbe82e26ebc4840e56c073e347755ea8531e13f3f11062698e9555
ruler_fwe_16k:0108,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,c6f3ec0869dbe82e26ebc4840e56c073e347755ea8531e13f3f11062698e9555,0.6666666666666666,c6f3ec0869dbe82e26ebc4840e56c073e347755ea8531e13f3f11062698e9555
ruler_fwe_16k:0108,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,c6f3ec0869dbe82e26ebc4840e56c073e347755ea8531e13f3f11062698e9555,0.6666666666666666,c6f3ec0869dbe82e26ebc4840e56c073e347755ea8531e13f3f11062698e9555
ruler_fwe_16k:0108,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,c6f3ec0869dbe82e26ebc4840e56c073e347755ea8531e13f3f11062698e9555,0.6666666666666666,c6f3ec0869dbe82e26ebc4840e56c073e347755ea8531e13f3f11062698e9555
ruler_fwe_16k:0108,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,c6f3ec0869dbe82e26ebc4840e56c073e347755ea8531e13f3f11062698e9555,0.6666666666666666,c6f3ec0869dbe82e26ebc4840e56c073e347755ea8531e13f3f11062698e9555
ruler_fwe_16k:0227,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,c74d2b3ce7ef0530d7fdf1496231354a9c76a25889e999d64a3501c85b6467dc,0.6666666666666666,c74d2b3ce7ef0530d7fdf1496231354a9c76a25889e999d64a3501c85b6467dc
ruler_fwe_16k:0227,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,c74d2b3ce7ef0530d7fdf1496231354a9c76a25889e999d64a3501c85b6467dc,0.6666666666666666,c74d2b3ce7ef0530d7fdf1496231354a9c76a25889e999d64a3501c85b6467dc
ruler_fwe_16k:0227,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,c74d2b3ce7ef0530d7fdf1496231354a9c76a25889e999d64a3501c85b6467dc,0.6666666666666666,c74d2b3ce7ef0530d7fdf1496231354a9c76a25889e999d64a3501c85b6467dc
ruler_fwe_16k:0227,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,c74d2b3ce7ef0530d7fdf1496231354a9c76a25889e999d64a3501c85b6467dc,0.6666666666666666,c74d2b3ce7ef0530d7fdf1496231354a9c76a25889e999d64a3501c85b6467dc
ruler_fwe_16k:0227,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,c74d2b3ce7ef0530d7fdf1496231354a9c76a25889e999d64a3501c85b6467dc,0.6666666666666666,c74d2b3ce7ef0530d7fdf1496231354a9c76a25889e999d64a3501c85b6467dc
ruler_fwe_16k:0242,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,dcb23a45dcd37ef986d3cd92b300ed4432c3866ff0d403e23a979581a402dfc0,0.6666666666666666,3201dec20cb053b9d53384f30b2e01d6fff82fc29532d72f8a5536bb79985f69
ruler_fwe_16k:0242,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,dcb23a45dcd37ef986d3cd92b300ed4432c3866ff0d403e23a979581a402dfc0,0.6666666666666666,3201dec20cb053b9d53384f30b2e01d6fff82fc29532d72f8a5536bb79985f69
ruler_fwe_16k:0242,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,dcb23a45dcd37ef986d3cd92b300ed4432c3866ff0d403e23a979581a402dfc0,0.6666666666666666,dcb23a45dcd37ef986d3cd92b300ed4432c3866ff0d403e23a979581a402dfc0
ruler_fwe_16k:0242,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,dcb23a45dcd37ef986d3cd92b300ed4432c3866ff0d403e23a979581a402dfc0,0.6666666666666666,dcb23a45dcd37ef986d3cd92b300ed4432c3866ff0d403e23a979581a402dfc0
ruler_fwe_16k:0242,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.0,b8414826dd6f912f517d2507690fd2a7a4a7482b8d01b45dc22ef4e57aa3664e,0.0,b8414826dd6f912f517d2507690fd2a7a4a7482b8d01b45dc22ef4e57aa3664e
ruler_fwe_16k:0254,ruler_fwe_16k,20260926,0.3333333333333333,0.6666666666666666,0.3333333333333333,f4b5a6e0885cebbb9cd5e5a5b3eb0ab23cc64ee7421ac7737659bb659da49880,0.3333333333333333,f4b5a6e0885cebbb9cd5e5a5b3eb0ab23cc64ee7421ac7737659bb659da49880
ruler_fwe_16k:0254,ruler_fwe_16k,20260927,0.3333333333333333,0.6666666666666666,0.3333333333333333,f4b5a6e0885cebbb9cd5e5a5b3eb0ab23cc64ee7421ac7737659bb659da49880,0.3333333333333333,f4b5a6e0885cebbb9cd5e5a5b3eb0ab23cc64ee7421ac7737659bb659da49880
ruler_fwe_16k:0254,ruler_fwe_16k,20260928,0.3333333333333333,0.6666666666666666,0.3333333333333333,f4b5a6e0885cebbb9cd5e5a5b3eb0ab23cc64ee7421ac7737659bb659da49880,0.3333333333333333,f4b5a6e0885cebbb9cd5e5a5b3eb0ab23cc64ee7421ac7737659bb659da49880
ruler_fwe_16k:0254,ruler_fwe_16k,20260929,0.3333333333333333,0.6666666666666666,0.3333333333333333,f4b5a6e0885cebbb9cd5e5a5b3eb0ab23cc64ee7421ac7737659bb659da49880,0.3333333333333333,f4b5a6e0885cebbb9cd5e5a5b3eb0ab23cc64ee7421ac7737659bb659da49880
ruler_fwe_16k:0254,ruler_fwe_16k,20260930,0.3333333333333333,0.6666666666666666,0.3333333333333333,f4b5a6e0885cebbb9cd5e5a5b3eb0ab23cc64ee7421ac7737659bb659da49880,0.3333333333333333,f4b5a6e0885cebbb9cd5e5a5b3eb0ab23cc64ee7421ac7737659bb659da49880
ruler_fwe_16k:0256,ruler_fwe_16k,20260926,0.3333333333333333,0.6666666666666666,0.3333333333333333,3aea956c3853038c9e41634c823b5a9d08e87884eb6a57a679bf0482a8e51ad4,0.3333333333333333,3aea956c3853038c9e41634c823b5a9d08e87884eb6a57a679bf0482a8e51ad4
ruler_fwe_16k:0256,ruler_fwe_16k,20260927,0.3333333333333333,0.6666666666666666,0.3333333333333333,3aea956c3853038c9e41634c823b5a9d08e87884eb6a57a679bf0482a8e51ad4,0.3333333333333333,3aea956c3853038c9e41634c823b5a9d08e87884eb6a57a679bf0482a8e51ad4
ruler_fwe_16k:0256,ruler_fwe_16k,20260928,0.3333333333333333,0.6666666666666666,0.3333333333333333,3aea956c3853038c9e41634c823b5a9d08e87884eb6a57a679bf0482a8e51ad4,0.3333333333333333,3aea956c3853038c9e41634c823b5a9d08e87884eb6a57a679bf0482a8e51ad4
ruler_fwe_16k:0256,ruler_fwe_16k,20260929,0.3333333333333333,0.6666666666666666,0.3333333333333333,3aea956c3853038c9e41634c823b5a9d08e87884eb6a57a679bf0482a8e51ad4,0.3333333333333333,3aea956c3853038c9e41634c823b5a9d08e87884eb6a57a679bf0482a8e51ad4
ruler_fwe_16k:0256,ruler_fwe_16k,20260930,0.3333333333333333,0.6666666666666666,0.3333333333333333,3aea956c3853038c9e41634c823b5a9d08e87884eb6a57a679bf0482a8e51ad4,0.3333333333333333,3aea956c3853038c9e41634c823b5a9d08e87884eb6a57a679bf0482a8e51ad4
ruler_fwe_16k:0260,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,1dd58278e52afdb5251bbdc663ac00232e567781e295b4373ab8ca77252ffd2e,0.6666666666666666,1dd58278e52afdb5251bbdc663ac00232e567781e295b4373ab8ca77252ffd2e
ruler_fwe_16k:0260,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,1dd58278e52afdb5251bbdc663ac00232e567781e295b4373ab8ca77252ffd2e,0.6666666666666666,1dd58278e52afdb5251bbdc663ac00232e567781e295b4373ab8ca77252ffd2e
ruler_fwe_16k:0260,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,1dd58278e52afdb5251bbdc663ac00232e567781e295b4373ab8ca77252ffd2e,0.6666666666666666,1dd58278e52afdb5251bbdc663ac00232e567781e295b4373ab8ca77252ffd2e
ruler_fwe_16k:0260,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,1dd58278e52afdb5251bbdc663ac00232e567781e295b4373ab8ca77252ffd2e,0.6666666666666666,1dd58278e52afdb5251bbdc663ac00232e567781e295b4373ab8ca77252ffd2e
ruler_fwe_16k:0260,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,1dd58278e52afdb5251bbdc663ac00232e567781e295b4373ab8ca77252ffd2e,0.6666666666666666,1dd58278e52afdb5251bbdc663ac00232e567781e295b4373ab8ca77252ffd2e
ruler_fwe_16k:0293,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,675c49383a847007c68a0967642ce0210059b0a67c16bba80d1e1faaa5737616,0.6666666666666666,675c49383a847007c68a0967642ce0210059b0a67c16bba80d1e1faaa5737616
ruler_fwe_16k:0293,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,675c49383a847007c68a0967642ce0210059b0a67c16bba80d1e1faaa5737616,0.6666666666666666,675c49383a847007c68a0967642ce0210059b0a67c16bba80d1e1faaa5737616
ruler_fwe_16k:0293,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,675c49383a847007c68a0967642ce0210059b0a67c16bba80d1e1faaa5737616,0.6666666666666666,675c49383a847007c68a0967642ce0210059b0a67c16bba80d1e1faaa5737616
ruler_fwe_16k:0293,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,675c49383a847007c68a0967642ce0210059b0a67c16bba80d1e1faaa5737616,0.6666666666666666,675c49383a847007c68a0967642ce0210059b0a67c16bba80d1e1faaa5737616
ruler_fwe_16k:0293,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,675c49383a847007c68a0967642ce0210059b0a67c16bba80d1e1faaa5737616,0.6666666666666666,675c49383a847007c68a0967642ce0210059b0a67c16bba80d1e1faaa5737616
ruler_fwe_16k:0298,ruler_fwe_16k,20260926,0.6666666666666666,1.0,1.0,e39b7b960cf1630bf38d09d533816cd3a6f5dc05ac14a712a4bf603ae0878183,1.0,e39b7b960cf1630bf38d09d533816cd3a6f5dc05ac14a712a4bf603ae0878183
ruler_fwe_16k:0298,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,e1d2901ebcf326c1b5ef4ca317f072c3b36e4bcec3c2028b9dbd4055fdeda8bf,0.6666666666666666,e1d2901ebcf326c1b5ef4ca317f072c3b36e4bcec3c2028b9dbd4055fdeda8bf
ruler_fwe_16k:0298,ruler_fwe_16k,20260928,0.6666666666666666,1.0,1.0,e39b7b960cf1630bf38d09d533816cd3a6f5dc05ac14a712a4bf603ae0878183,1.0,e39b7b960cf1630bf38d09d533816cd3a6f5dc05ac14a712a4bf603ae0878183
ruler_fwe_16k:0298,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,e1d2901ebcf326c1b5ef4ca317f072c3b36e4bcec3c2028b9dbd4055fdeda8bf,0.6666666666666666,e1d2901ebcf326c1b5ef4ca317f072c3b36e4bcec3c2028b9dbd4055fdeda8bf
ruler_fwe_16k:0298,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,e1d2901ebcf326c1b5ef4ca317f072c3b36e4bcec3c2028b9dbd4055fdeda8bf,1.0,e39b7b960cf1630bf38d09d533816cd3a6f5dc05ac14a712a4bf603ae0878183
ruler_fwe_16k:0321,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,bf3d2a008750be7a5aaf66fc05c78de493094625a3aedb12ccab79b646ef2bed,0.6666666666666666,bf3d2a008750be7a5aaf66fc05c78de493094625a3aedb12ccab79b646ef2bed
ruler_fwe_16k:0321,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,bf3d2a008750be7a5aaf66fc05c78de493094625a3aedb12ccab79b646ef2bed,0.6666666666666666,bf3d2a008750be7a5aaf66fc05c78de493094625a3aedb12ccab79b646ef2bed
ruler_fwe_16k:0321,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,bf3d2a008750be7a5aaf66fc05c78de493094625a3aedb12ccab79b646ef2bed,0.6666666666666666,bf3d2a008750be7a5aaf66fc05c78de493094625a3aedb12ccab79b646ef2bed
ruler_fwe_16k:0321,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,bf3d2a008750be7a5aaf66fc05c78de493094625a3aedb12ccab79b646ef2bed,0.6666666666666666,bf3d2a008750be7a5aaf66fc05c78de493094625a3aedb12ccab79b646ef2bed
ruler_fwe_16k:0321,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,bf3d2a008750be7a5aaf66fc05c78de493094625a3aedb12ccab79b646ef2bed,0.6666666666666666,bf3d2a008750be7a5aaf66fc05c78de493094625a3aedb12ccab79b646ef2bed
ruler_fwe_16k:0324,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,0c695c2b0dfeabef7c32fab74ead541efc734d4b751fab5cdf3163076c9a0e59,0.6666666666666666,0c695c2b0dfeabef7c32fab74ead541efc734d4b751fab5cdf3163076c9a0e59
ruler_fwe_16k:0324,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,0c695c2b0dfeabef7c32fab74ead541efc734d4b751fab5cdf3163076c9a0e59,0.6666666666666666,0c695c2b0dfeabef7c32fab74ead541efc734d4b751fab5cdf3163076c9a0e59
ruler_fwe_16k:0324,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,0c695c2b0dfeabef7c32fab74ead541efc734d4b751fab5cdf3163076c9a0e59,0.6666666666666666,0c695c2b0dfeabef7c32fab74ead541efc734d4b751fab5cdf3163076c9a0e59
ruler_fwe_16k:0324,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,0c695c2b0dfeabef7c32fab74ead541efc734d4b751fab5cdf3163076c9a0e59,0.6666666666666666,0c695c2b0dfeabef7c32fab74ead541efc734d4b751fab5cdf3163076c9a0e59
ruler_fwe_16k:0324,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,0c695c2b0dfeabef7c32fab74ead541efc734d4b751fab5cdf3163076c9a0e59,0.6666666666666666,0c695c2b0dfeabef7c32fab74ead541efc734d4b751fab5cdf3163076c9a0e59
ruler_fwe_16k:0351,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,a08635c36a6be471cdc623898f43be842eb7c517e95619be70f6260baae60a7f,0.6666666666666666,a08635c36a6be471cdc623898f43be842eb7c517e95619be70f6260baae60a7f
ruler_fwe_16k:0351,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,a08635c36a6be471cdc623898f43be842eb7c517e95619be70f6260baae60a7f,0.6666666666666666,a08635c36a6be471cdc623898f43be842eb7c517e95619be70f6260baae60a7f
ruler_fwe_16k:0351,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,a08635c36a6be471cdc623898f43be842eb7c517e95619be70f6260baae60a7f,0.6666666666666666,a08635c36a6be471cdc623898f43be842eb7c517e95619be70f6260baae60a7f
ruler_fwe_16k:0351,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,a08635c36a6be471cdc623898f43be842eb7c517e95619be70f6260baae60a7f,0.6666666666666666,a08635c36a6be471cdc623898f43be842eb7c517e95619be70f6260baae60a7f
ruler_fwe_16k:0351,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,a08635c36a6be471cdc623898f43be842eb7c517e95619be70f6260baae60a7f,0.6666666666666666,a08635c36a6be471cdc623898f43be842eb7c517e95619be70f6260baae60a7f
ruler_fwe_16k:0372,ruler_fwe_16k,20260926,0.3333333333333333,0.6666666666666666,0.3333333333333333,8302b62e3ca297ed3aa5025cbd92f1d6c775d2d434aa5c9532b7e5093eac2f3a,0.3333333333333333,8302b62e3ca297ed3aa5025cbd92f1d6c775d2d434aa5c9532b7e5093eac2f3a
ruler_fwe_16k:0372,ruler_fwe_16k,20260927,0.3333333333333333,0.6666666666666666,0.3333333333333333,8302b62e3ca297ed3aa5025cbd92f1d6c775d2d434aa5c9532b7e5093eac2f3a,0.3333333333333333,8302b62e3ca297ed3aa5025cbd92f1d6c775d2d434aa5c9532b7e5093eac2f3a
ruler_fwe_16k:0372,ruler_fwe_16k,20260928,0.3333333333333333,0.6666666666666666,0.3333333333333333,8302b62e3ca297ed3aa5025cbd92f1d6c775d2d434aa5c9532b7e5093eac2f3a,0.3333333333333333,8302b62e3ca297ed3aa5025cbd92f1d6c775d2d434aa5c9532b7e5093eac2f3a
ruler_fwe_16k:0372,ruler_fwe_16k,20260929,0.3333333333333333,0.6666666666666666,0.3333333333333333,8302b62e3ca297ed3aa5025cbd92f1d6c775d2d434aa5c9532b7e5093eac2f3a,0.3333333333333333,8302b62e3ca297ed3aa5025cbd92f1d6c775d2d434aa5c9532b7e5093eac2f3a
ruler_fwe_16k:0372,ruler_fwe_16k,20260930,0.3333333333333333,0.6666666666666666,0.3333333333333333,8302b62e3ca297ed3aa5025cbd92f1d6c775d2d434aa5c9532b7e5093eac2f3a,0.3333333333333333,8302b62e3ca297ed3aa5025cbd92f1d6c775d2d434aa5c9532b7e5093eac2f3a
ruler_fwe_16k:0373,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,600abfcb8730a6a48a5f583dec81bc5532cb1c4a200f91207a59d7eb49c9024c,0.6666666666666666,600abfcb8730a6a48a5f583dec81bc5532cb1c4a200f91207a59d7eb49c9024c
ruler_fwe_16k:0373,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,600abfcb8730a6a48a5f583dec81bc5532cb1c4a200f91207a59d7eb49c9024c,0.6666666666666666,600abfcb8730a6a48a5f583dec81bc5532cb1c4a200f91207a59d7eb49c9024c
ruler_fwe_16k:0373,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,600abfcb8730a6a48a5f583dec81bc5532cb1c4a200f91207a59d7eb49c9024c,0.6666666666666666,600abfcb8730a6a48a5f583dec81bc5532cb1c4a200f91207a59d7eb49c9024c
ruler_fwe_16k:0373,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,600abfcb8730a6a48a5f583dec81bc5532cb1c4a200f91207a59d7eb49c9024c,0.6666666666666666,600abfcb8730a6a48a5f583dec81bc5532cb1c4a200f91207a59d7eb49c9024c
ruler_fwe_16k:0373,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,600abfcb8730a6a48a5f583dec81bc5532cb1c4a200f91207a59d7eb49c9024c,0.6666666666666666,600abfcb8730a6a48a5f583dec81bc5532cb1c4a200f91207a59d7eb49c9024c
ruler_fwe_16k:0386,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,f9f69ac11a91774dfcdc12b0540fe882cba3fbd0aaebabc40dc3102e82381273,0.6666666666666666,f9f69ac11a91774dfcdc12b0540fe882cba3fbd0aaebabc40dc3102e82381273
ruler_fwe_16k:0386,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,f9f69ac11a91774dfcdc12b0540fe882cba3fbd0aaebabc40dc3102e82381273,0.6666666666666666,f9f69ac11a91774dfcdc12b0540fe882cba3fbd0aaebabc40dc3102e82381273
ruler_fwe_16k:0386,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,f9f69ac11a91774dfcdc12b0540fe882cba3fbd0aaebabc40dc3102e82381273,0.6666666666666666,f9f69ac11a91774dfcdc12b0540fe882cba3fbd0aaebabc40dc3102e82381273
ruler_fwe_16k:0386,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,f9f69ac11a91774dfcdc12b0540fe882cba3fbd0aaebabc40dc3102e82381273,0.6666666666666666,f9f69ac11a91774dfcdc12b0540fe882cba3fbd0aaebabc40dc3102e82381273
ruler_fwe_16k:0386,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,f9f69ac11a91774dfcdc12b0540fe882cba3fbd0aaebabc40dc3102e82381273,0.6666666666666666,f9f69ac11a91774dfcdc12b0540fe882cba3fbd0aaebabc40dc3102e82381273
ruler_fwe_16k:0402,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,30b3b14c37e4ab18772ce006cbb1d59d07163702df4dae27eba0dbdd7759815b,0.6666666666666666,30b3b14c37e4ab18772ce006cbb1d59d07163702df4dae27eba0dbdd7759815b
ruler_fwe_16k:0402,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,30b3b14c37e4ab18772ce006cbb1d59d07163702df4dae27eba0dbdd7759815b,0.6666666666666666,30b3b14c37e4ab18772ce006cbb1d59d07163702df4dae27eba0dbdd7759815b
ruler_fwe_16k:0402,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,30b3b14c37e4ab18772ce006cbb1d59d07163702df4dae27eba0dbdd7759815b,0.6666666666666666,30b3b14c37e4ab18772ce006cbb1d59d07163702df4dae27eba0dbdd7759815b
ruler_fwe_16k:0402,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,30b3b14c37e4ab18772ce006cbb1d59d07163702df4dae27eba0dbdd7759815b,0.6666666666666666,30b3b14c37e4ab18772ce006cbb1d59d07163702df4dae27eba0dbdd7759815b
ruler_fwe_16k:0402,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,30b3b14c37e4ab18772ce006cbb1d59d07163702df4dae27eba0dbdd7759815b,0.6666666666666666,30b3b14c37e4ab18772ce006cbb1d59d07163702df4dae27eba0dbdd7759815b
ruler_fwe_16k:0472,ruler_fwe_16k,20260926,0.6666666666666666,1.0,0.6666666666666666,ca3c333ee755cc110cc4adb4a51859da2a5d5e4eb99f6b5effa2614ecb676499,0.6666666666666666,ca3c333ee755cc110cc4adb4a51859da2a5d5e4eb99f6b5effa2614ecb676499
ruler_fwe_16k:0472,ruler_fwe_16k,20260927,0.6666666666666666,1.0,0.6666666666666666,ca3c333ee755cc110cc4adb4a51859da2a5d5e4eb99f6b5effa2614ecb676499,0.6666666666666666,ca3c333ee755cc110cc4adb4a51859da2a5d5e4eb99f6b5effa2614ecb676499
ruler_fwe_16k:0472,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,ca3c333ee755cc110cc4adb4a51859da2a5d5e4eb99f6b5effa2614ecb676499,0.6666666666666666,ca3c333ee755cc110cc4adb4a51859da2a5d5e4eb99f6b5effa2614ecb676499
ruler_fwe_16k:0472,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,ca3c333ee755cc110cc4adb4a51859da2a5d5e4eb99f6b5effa2614ecb676499,0.6666666666666666,ca3c333ee755cc110cc4adb4a51859da2a5d5e4eb99f6b5effa2614ecb676499
ruler_fwe_16k:0472,ruler_fwe_16k,20260930,0.6666666666666666,1.0,0.6666666666666666,ca3c333ee755cc110cc4adb4a51859da2a5d5e4eb99f6b5effa2614ecb676499,0.6666666666666666,ca3c333ee755cc110cc4adb4a51859da2a5d5e4eb99f6b5effa2614ecb676499
ruler_fwe_16k:0478,ruler_fwe_16k,20260926,0.6666666666666666,1.0,1.0,58ca1c0c02a858020ea022bfe89b2e911c85173dda14c1b8bb43417aaa0b129c,1.0,58ca1c0c02a858020ea022bfe89b2e911c85173dda14c1b8bb43417aaa0b129c
ruler_fwe_16k:0478,ruler_fwe_16k,20260927,0.6666666666666666,1.0,1.0,58ca1c0c02a858020ea022bfe89b2e911c85173dda14c1b8bb43417aaa0b129c,1.0,58ca1c0c02a858020ea022bfe89b2e911c85173dda14c1b8bb43417aaa0b129c
ruler_fwe_16k:0478,ruler_fwe_16k,20260928,0.6666666666666666,1.0,0.6666666666666666,cae44f5f7f335cca6c4e9bf1dbf0e0cdc3180e4e9ecdab0a4bd9255df5a3e1b9,1.0,58ca1c0c02a858020ea022bfe89b2e911c85173dda14c1b8bb43417aaa0b129c
ruler_fwe_16k:0478,ruler_fwe_16k,20260929,0.6666666666666666,1.0,0.6666666666666666,cae44f5f7f335cca6c4e9bf1dbf0e0cdc3180e4e9ecdab0a4bd9255df5a3e1b9,1.0,58ca1c0c02a858020ea022bfe89b2e911c85173dda14c1b8bb43417aaa0b129c
